ImageNumber,ObjectNumber,Metadata_Cell,Metadata_FileLocation,Metadata_Frame,Metadata_Series,Metadata_batch,Metadata_channel,Metadata_hour,Metadata_label,Metadata_time,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Granularity_10_BF,Granularity_11_BF,Granularity_12_BF,Granularity_13_BF,Granularity_14_BF,Granularity_15_BF,Granularity_16_BF,Granularity_1_BF,Granularity_2_BF,Granularity_3_BF,Granularity_4_BF,Granularity_5_BF,Granularity_6_BF,Granularity_7_BF,Granularity_8_BF,Granularity_9_BF,Texture_AngularSecondMoment_BF_3_00_256,Texture_AngularSecondMoment_BF_3_01_256,Texture_AngularSecondMoment_BF_3_02_256,Texture_AngularSecondMoment_BF_3_03_256,Texture_Contrast_BF_3_00_256,Texture_Contrast_BF_3_01_256,Texture_Contrast_BF_3_02_256,Texture_Contrast_BF_3_03_256,Texture_Correlation_BF_3_00_256,Texture_Correlation_BF_3_01_256,Texture_Correlation_BF_3_02_256,Texture_Correlation_BF_3_03_256,Texture_DifferenceEntropy_BF_3_00_256,Texture_DifferenceEntropy_BF_3_01_256,Texture_DifferenceEntropy_BF_3_02_256,Texture_DifferenceEntropy_BF_3_03_256,Texture_DifferenceVariance_BF_3_00_256,Texture_DifferenceVariance_BF_3_01_256,Texture_DifferenceVariance_BF_3_02_256,Texture_DifferenceVariance_BF_3_03_256,Texture_Entropy_BF_3_00_256,Texture_Entropy_BF_3_01_256,Texture_Entropy_BF_3_02_256,Texture_Entropy_BF_3_03_256,Texture_InfoMeas1_BF_3_00_256,Texture_InfoMeas1_BF_3_01_256,Texture_InfoMeas1_BF_3_02_256,Texture_InfoMeas1_BF_3_03_256,Texture_InfoMeas2_BF_3_00_256,Texture_InfoMeas2_BF_3_01_256,Texture_InfoMeas2_BF_3_02_256,Texture_InfoMeas2_BF_3_03_256,Texture_InverseDifferenceMoment_BF_3_00_256,Texture_InverseDifferenceMoment_BF_3_01_256,Texture_InverseDifferenceMoment_BF_3_02_256,Texture_InverseDifferenceMoment_BF_3_03_256,Texture_SumAverage_BF_3_00_256,Texture_SumAverage_BF_3_01_256,Texture_SumAverage_BF_3_02_256,Texture_SumAverage_BF_3_03_256,Texture_SumEntropy_BF_3_00_256,Texture_SumEntropy_BF_3_01_256,Texture_SumEntropy_BF_3_02_256,Texture_SumEntropy_BF_3_03_256,Texture_SumVariance_BF_3_00_256,Texture_SumVariance_BF_3_01_256,Texture_SumVariance_BF_3_02_256,Texture_SumVariance_BF_3_03_256,Texture_Variance_BF_3_00_256,Texture_Variance_BF_3_01_256,Texture_Variance_BF_3_02_256,Texture_Variance_BF_3_03_256
160,7,Mcf7,nan,0,0,15,nan,6,1,20240515,160754,289077,1877,1510,1376,933,1617.521101,1266.801417,34.48202208,205717,0.599287154,452.4139142,1,0.556094051,0.029000619,551.1586136,629.7277189,122.5765067,34.54129731,27.45906044,472.567973,441.2212861,-14.52388176,8346.073191,0.781432745,0.511115347,0.076333324,0.170222329,0.030514733,0.029857723,0.026819569,0.016107684,0.033460713,0.033422679,0.011810744,0.012533934,0.005049156,0.011904625,0.00490377,0.026918308,0.005335511,0.007532764,0.006010951,0.002282508,0.007811903,0.00141243,0.016220137,0.006316818,0.006275269,0.004252251,0.009090899,0.003417763,0.007200415,0.006241646,0.001380009,0,0,0,0.099945579,0.155166108,1.775409793,1.015462586,65.9286089,1.747058006,1.11843521,0.899518288,0.184971508,0.053465715,0,0.47691214,0.085973278,0.537195853,0.513181493,0.53447041,0.520672969,0.181531712,0.220950998,0.186090347,0.206603644,0.528035516,0.428778754,0.516679101,0.465218124,0.683728493,0.766252415,0.694135975,0.736974048,0.080020523,0.073823681,0.079262564,0.075821531,1.584694974,1.660935924,1.594374756,1.636480319,-0.227382552,-0.148653708,-0.217419878,-0.174962301,0.577978017,0.483859219,0.567642291,0.518954712,0.909288497,0.891110152,0.907172468,0.897254027,5.937694926,5.935115228,5.937434416,5.936468792,1.402662791,1.430378257,1.40647061,1.42594173,0.587728343,0.552658175,0.583958486,0.566061451,0.192315014,0.193402293,0.192512208,0.193166274
160,8,Mcf7,nan,0,0,15,nan,6,1,20240515,57760,100499,878,1588,585,1245,718.1152874,1404.017382,9.782144309,66939,0.643569416,271.1868657,1,0.574732087,0.102227075,315.0340451,345.9306289,108.7060256,35.41647482,30.2654919,249.0368425,241.1231986,22.93352954,2664.621679,0.862875155,0.610725657,0.05115852,0.203055274,0.048926504,0.018480678,0.020148523,0.027364321,0.017867627,0.02335781,0.019993422,0.011343618,0.009260492,0.022122789,0.01333685,0.01104569,0.011428533,0.010826289,0.008945124,0.012066676,0.00242889,0.005610811,0.005146952,0.009753086,0.002920538,0.00238452,0.009008095,0.005898764,0.001837151,0.002350532,0.005934856,0,0,0,0.060807033,0.093096497,1.17073888,0.848575061,69.66035221,1.808359037,0.885253993,0.281178567,0.014512659,0.10319554,0.159651647,0.734226589,0.026337499,0.387558372,0.363687709,0.391577204,0.373413943,0.253120293,0.32785731,0.246943678,0.283388327,0.580991378,0.456110042,0.592030094,0.533162377,0.82573578,0.941456807,0.81521319,0.8755201,0.069700045,0.0628126,0.070887826,0.066190316,2.078012185,2.183865114,2.066666771,2.132809689,-0.240394174,-0.148889551,-0.251556098,-0.198411595,0.658196436,0.544272765,0.669523045,0.612257765,0.87761459,0.851904732,0.881518661,0.8650998,5.92229754,5.918924774,5.92266877,5.920322389,1.805950685,1.81286636,1.799146863,1.823791017,0.955066266,0.877744321,0.963653839,0.930688315,0.30204664,0.301400408,0.302649379,0.30351916
160,9,Mcf7,nan,0,0,15,nan,6,1,20240515,46651,79403,988,1751,717,1458,848.1891492,1619.461405,11.25904205,56206,0.529219802,243.7168398,1,0.587521882,0.088817503,271.2781894,294.1598205,92.76313923,29.1863936,24.51530134,253.69106,230.1754116,3.583527979,2569.130301,0.830000356,0.659677483,0.061735305,0.184471695,0.039401197,0.009169562,0.029884912,0.039516295,0.014421996,0.012457703,0.025737801,0.015972819,0.010944332,0.003126795,0.0136517,0.01193797,0.004362615,0.007486338,0.008824334,0.006384336,0.006343369,0.000515874,0.005204031,0.00373162,0.002216025,0.003742652,0.006559869,0.004069786,0.002901453,0.0020321,0.002029859,0,0,0,0.123384102,0.205080204,2.056440147,1.075913518,62.08970806,4.008344979,1.882455195,0.101547874,0.580793389,0.967604766,0.847844506,1.302995767,0.037244847,0.196090963,0.175468115,0.197750602,0.184567734,0.487985502,0.712403206,0.488385611,0.600917741,0.602217353,0.419417838,0.601832465,0.510566527,1.122869653,1.313108608,1.126121004,1.224475953,0.040360615,0.034949616,0.040480563,0.037483019,2.989652562,3.163461849,2.987770902,3.085736151,-0.20193837,-0.097255656,-0.20305602,-0.144984052,0.699337828,0.525650717,0.70068975,0.618601984,0.796077159,0.749058048,0.798011767,0.77195796,5.943417756,5.93334239,5.942028661,5.937265223,2.445845467,2.394430555,2.438908924,2.424774218,1.965542856,1.741696327,1.964780798,1.854646798,0.61338209,0.613524883,0.613291602,0.613891135
160,10,Mcf7,nan,0,0,15,nan,6,1,20240515,27891,52290,1256,1849,1046,1600,1143.39346,1727.365351,5.620169742,35528,0.55486897,188.4460775,1,0.533390706,0.177930569,212.9367987,249.4674327,73.57309291,24.43679521,20.61552813,191.9074377,177.1501621,18.87718708,1403.497654,0.785042783,0.539054978,0.006591172,0.225022776,0.028467587,0.003303881,0.021736352,0.00680621,0.017634397,0.014347354,0.004227272,0.014450049,0.009040087,0.039419333,0.006675642,0.017296882,0.008997062,0.003164443,0.003046251,0.004593089,0.000686241,0.001420908,0.008107355,0.005642164,0.007001712,0.006560999,0.004069941,0.004657845,0.007578773,0.006343531,0.004623627,0,0,0,0.206390615,0.312057862,2.831142541,1.382157596,53.33255091,2.433240445,2.059549117,1.38079425,1.717023042,1.676748046,1.58377359,3.459441638,0.090391648,0.366232745,0.35104989,0.363276111,0.358463427,0.225834174,0.327598593,0.238808752,0.23352187,0.773295092,0.660985964,0.758870243,0.762931724,0.775457645,0.91337951,0.799130671,0.791512116,0.068126574,0.062484497,0.067006781,0.065835968,2.287981428,2.375828333,2.305952861,2.310933102,-0.415139989,-0.33190246,-0.399779223,-0.390394505,0.835699533,0.781979221,0.827075018,0.821001195,0.894974405,0.872917319,0.890883,0.887356712,5.746814632,5.73259727,5.741809236,5.754110106,2.049174131,2.04968791,2.048940288,2.065298241,1.766484174,1.605056449,1.741940161,1.736559276,0.498079587,0.48316376,0.495187228,0.492520287
161,1,Mcf7,nan,0,0,16,nan,6,1,20240515,65305,114921,1030,562,691,223,862.9006049,416.0883393,9.866680551,80426,0.199929931,288.3555244,1,0.568259935,0.101351209,305.797768,368.5824195,106.0235823,34.0105641,29.41088234,294.3237413,299.6237714,-54.52609978,2845.533368,0.81198866,0.569792583,0.035732775,0.207479862,0.00420784,0.011278629,0.042186647,0.012796375,0.006483761,0.010172145,0.015333083,0.036006568,0.021505118,0.02218027,0.001470809,0.008388628,0.007118246,0.007675246,0.008323552,0.02215718,0.005971034,0.005141823,0.003520033,0.00324744,0.005648371,0.010093503,0.006568592,0.013603531,0.00180218,0.004518348,0.001454549,0,0,0,0,0,0,0,67.13414784,1.591449003,0.816144698,0.071451797,3.31E-06,0.000712541,0.030975064,0.448230079,0,0.57527221,0.559652492,0.577851867,0.561353847,0.159009259,0.192361598,0.157521788,0.185116841,0.560591598,0.470858259,0.563640077,0.486879503,0.632940939,0.708907075,0.629705671,0.693994031,0.094513309,0.089189068,0.095094915,0.089687597,1.484499526,1.550719271,1.480257322,1.53482588,-0.264369176,-0.19242886,-0.266398366,-0.202236421,0.603154148,0.530281698,0.604574947,0.540372982,0.920875208,0.908234057,0.922074245,0.909694097,5.997705152,5.996623559,5.99824431,5.998075179,1.322562599,1.336174477,1.31698162,1.337194873,0.5647332,0.53470861,0.564459218,0.536416765,0.180935615,0.181767552,0.180495251,0.180383402
161,2,Mcf7,nan,0,0,16,nan,6,1,20240515,26508,47690,957,759,767,508,883.5102611,620.8441225,2.261506786,30437,0.820169518,183.7145445,1,0.555839799,0.442183064,256.5774448,262.1793279,64.49806199,21.82674663,19.41648784,158.1367607,146.7932374,21.28257681,867.9453096,0.870913691,0.475073738,0.074326945,0.159675233,0.072429116,0.050011962,0.015220302,0.002039485,0.0467453,0.013238598,0.019580095,0.011075616,0.017886028,0.005203616,0.007394553,0.01657568,0.007583379,0.006485051,0.010335416,0.011675643,0.011666337,0.00390755,0.004793237,0.006395927,0.006817147,0.002543384,0.008185572,0.011118695,0.004310594,0.007723671,0.004918929,0,0,0,0,0,0,0,55.2722782,2.411857172,1.233178642,0.780774876,0,0.748893126,1.456580132,3.148192142,0,0.413209117,0.391843284,0.417199288,0.39533397,0.266254231,0.344383273,0.253227563,0.319720092,0.602115436,0.484583704,0.621158036,0.523112124,0.848842573,0.962502491,0.826849572,0.92915048,0.063250792,0.057481664,0.064142896,0.058646953,2.097004149,2.197629522,2.077393146,2.174292075,-0.241917768,-0.155627524,-0.257482661,-0.176936628,0.662178707,0.556656688,0.677333638,0.586769732,0.877331621,0.853093455,0.880899051,0.858357713,6.173884285,6.171723088,6.175221652,6.173598482,1.805740766,1.814407911,1.80220547,1.819847837,1.072094904,0.991947283,1.083623084,1.02114055,0.334587284,0.334082639,0.334212662,0.33521516
161,3,Mcf7,nan,0,0,16,nan,6,1,20240515,79052,154560,1375,731,955,363,1133.019304,539.2385771,9.16262313,100323,0.635094738,317.2572024,1,0.511464803,0.109139052,384.3440639,429.414718,118.9831921,37.05650199,31.38470965,349.7203842,296.8805194,-75.90494592,3016.971968,0.787974841,0.509874989,0.049277428,0.195760535,0.039490505,0.035148492,0.035129105,0.000805258,0.030222122,0.007816389,0.014802597,0.031735755,0.018259649,0.012789928,0.006869293,0.006521967,0.005867797,0.015140384,0.001623649,0.016885604,0.005593349,0.001053444,0.004201412,0.008859251,0.009318359,0.00461494,0.011446502,0.004298333,0.004446456,0.005839483,0.006863645,0,0,1.59E-06,4.28E-06,0.00208187,0,0,66.95758379,1.960892333,1.159266956,0.251317,0,0.108697999,0.218180767,0.663254987,0,0.453485458,0.429519305,0.451901271,0.437963614,0.224441925,0.292806191,0.227221744,0.265049345,0.605999258,0.482654369,0.601070951,0.537214548,0.774214967,0.889112593,0.779763968,0.846061373,0.061483119,0.055921969,0.061085483,0.05800383,1.926549616,2.028187982,1.93279039,1.99570934,-0.261628987,-0.165617788,-0.255429827,-0.203419292,0.663359627,0.55376667,0.657414809,0.602994437,0.892892607,0.868994359,0.891350393,0.87832737,6.068089709,6.063225501,6.068915147,6.069555302,1.684524253,1.698262457,1.686949628,1.699610593,0.914855041,0.839149597,0.911936932,0.88040302,0.284824241,0.282988947,0.284789669,0.286363091
161,4,Mcf7,nan,0,0,16,nan,6,1,20240515,85864,169330,941,936,531,523,753.5497647,730.3162559,11.08374408,102536,0.826310673,330.6439781,1,0.507080848,0.09022222,450.3917408,473.8143096,117.4137982,38.87589325,33.83784863,263.9486853,253.6671987,43.0065391,3458.228894,0.837403449,0.472536592,0.039664437,0.193017145,0.072956722,0.010228727,0.010938479,0.017063217,0.055282854,0.00975475,0.010524026,0.011859448,0.00767884,0.005383973,0.005276618,0.010393372,0.005208576,0.005165651,0.011727916,0.005187371,0.008380302,0.007764306,0.015324556,0.01001404,0.006805795,0.004407218,0.000923669,0.006170528,0.003791648,0.005633045,0.004581446,0,0,0,0,0,0,0,56.91101046,2.819509546,1.425706771,0.543079062,0.002322879,0.652846299,1.324675478,2.864591994,0,0.274035743,0.245899192,0.271127608,0.252587063,0.294746708,0.398571963,0.299922048,0.365925675,0.684984351,0.574632793,0.679165566,0.610596374,0.889713035,1.027659064,0.895660308,0.98813043,0.058427639,0.051078796,0.057749767,0.053024183,2.532726437,2.68816346,2.540523046,2.648456603,-0.30361687,-0.200925415,-0.297724306,-0.229966874,0.772080743,0.671886241,0.767329913,0.705346703,0.857572335,0.819457008,0.854428254,0.830585573,6.069475151,6.068024749,6.07014451,6.067875165,2.216347563,2.236411573,2.220465888,2.23834341,1.576567993,1.475441623,1.569715474,1.513490182,0.467828675,0.468503396,0.46740938,0.469853964
161,5,Mcf7,nan,0,0,16,nan,6,1,20240515,130636,271225,1485,1020,914,545,1187.746823,779.6515585,19.75290888,167781,0.841295511,407.8368806,0,0.481651765,0.050625455,579.4677902,649.8099722,128.5612694,41.46578573,34.98571137,382.744893,313.2460865,-60.75563657,5694.451511,0.778610212,0.393912941,0.037223675,0.184485943,0.05647092,0.035874675,0.004292131,0.034985697,0.044786577,0.019064312,0.01620954,0.002401144,0.006869005,0.001193713,0.00403506,0.015654704,0.010582594,0.015852071,0.003100394,0.010853674,0.003719819,0.004610669,0.00684219,0.004620324,0.009886419,0.006930006,0.01097612,0.005293802,0.010526524,0.004944567,0.002323541,0,0,0,0,0,0,0,61.85773457,2.154780981,1.234173984,0.166127739,0.027893849,0.388582892,0.690054278,1.908995643,0,0.424422523,0.397472197,0.419044178,0.406278294,0.224392598,0.298226049,0.236188622,0.27373288,0.641107332,0.522949453,0.62236503,0.562691577,0.774182036,0.899284627,0.796317221,0.859997603,0.067202988,0.060195925,0.065836538,0.062470226,2.009677749,2.131023198,2.03242217,2.093297852,-0.294483128,-0.192055073,-0.275308672,-0.224344444,0.707408866,0.603426148,0.690912344,0.640920292,0.892170824,0.865050842,0.887262096,0.874313958,6.116638581,6.114633699,6.116198437,6.116370495,1.76958924,1.795127367,1.777826165,1.79064406,1.0260793,0.952065147,1.014694587,0.978165625,0.312617974,0.312572799,0.312720802,0.312974626
161,6,Mcf7,nan,0,0,16,nan,6,1,20240515,150001,325335,1523,1399,908,870,1261.54913,1148.568123,37.97700611,215595,0.776054036,437.020829,1,0.461066286,0.026331723,609.2308627,680.2940541,144.1700385,41.35340884,31.82766093,409.1585854,384.221447,-57.23983964,8460.818357,0.695753612,0.412672123,0.094472021,0.13812805,0.031188867,0.078733261,0.00574571,0.023005254,0.019142333,0.012880545,0.01743948,0.000642397,0.008830415,0.004988427,0.014968587,0.011698582,0.011334054,0.006792152,0.008683175,0.013361101,0.006442995,0.018870485,0.011165103,0.005167886,0.014439515,0.008693937,0.006543056,0.00495575,0.004987509,0.011512404,0.000705408,0,0,0,0,0,0,0,62.88004086,2.588408032,1.708428438,0.206152518,0.013213755,0.178464613,0.15097166,0.864936348,0,0.363030322,0.334308042,0.36190507,0.342696674,0.254186507,0.350174179,0.258614814,0.310800522,0.675130797,0.552374021,0.668889944,0.603295741,0.827519464,0.974042897,0.835480251,0.917952797,0.05761712,0.05092898,0.057317155,0.053099431,2.233967198,2.379086601,2.240483303,2.32935306,-0.298423201,-0.189111443,-0.292346225,-0.227162438,0.737045341,0.625766987,0.731885585,0.670453653,0.877085955,0.84427521,0.875724827,0.855645837,6.050842863,6.0476838,6.050162386,6.049347275,1.964459965,1.986635186,1.964085818,1.987840511,1.310667932,1.214409627,1.303493068,1.256112437,0.39121361,0.391145952,0.390526971,0.39172824
161,7,Mcf7,nan,0,0,16,nan,6,1,20240515,101418,224640,1640,1633,1172,1153,1446.932408,1412.787464,10.90524196,129131,0.444200267,359.3458058,1,0.451469017,0.09169902,408.4326601,480.4268935,133.2816567,41.0178758,34.40930107,404.5115426,365.9260605,72.66427738,3728.036072,0.785388481,0.481283019,0.038054704,0.205548946,0.017087549,0.028999362,0.037369135,0.009318624,0.019565485,0.008211453,0.0070506,0.034450862,0.007471705,0.01888888,0.015943606,0.012195863,0.011330093,0.012714461,0.004435496,0.008967665,0.00556886,0.002398896,0.009047618,0.009156291,0.01377371,0.005049516,0.005492507,0.004577603,0.004445597,0.008346051,0.003643385,0,0,0,0,0,0,0,62.53971171,1.395137853,1.132844397,0.38331421,0.001055983,0.000766411,0,0.487261333,0,0.619705105,0.60169409,0.6185878,0.606709109,0.13733148,0.166467506,0.139610225,0.156883584,0.579528358,0.489518396,0.573967192,0.520952885,0.577519755,0.651344629,0.583837126,0.628097744,0.099446651,0.093424707,0.098993145,0.09518884,1.353688532,1.416171755,1.360275647,1.398691033,-0.283166483,-0.203712674,-0.277787587,-0.228557114,0.600135965,0.524145585,0.59598739,0.550427218,0.931419471,0.91829825,0.930450811,0.922293983,5.983870804,5.982892627,5.98469538,5.983669882,1.215633278,1.242027133,1.219000565,1.237275227,0.515894405,0.485730359,0.515786364,0.498098272,0.163306471,0.163049466,0.163849147,0.163745464
161,8,Mcf7,nan,0,0,16,nan,6,1,20240515,16843,37128,1549,1710,1345,1528,1447.26937,1625.176334,7.018957266,21505,0.88274522,146.4417074,1,0.453646843,0.142471305,228.2769415,237.2003373,39.92492956,14.20885424,12.52996409,120.6024728,107.2563712,50.63559203,1218.851947,0.783213206,0.381152667,0.040191493,0.157203406,0.072465189,0.023098295,0.005192049,0.031934149,0.052703563,0.024312721,0.012541147,0.007174442,0.005274329,0.015751978,0.014704603,0.021487264,0.008835406,0.006882334,0.007615669,0.013170131,0.004070397,0.001588912,0.012962167,0.004931144,0.005305556,0.004968274,0.003325894,0.007416287,0.007956477,0.011160232,0.001964612,0,0,0,0,0,0,0,60.82649291,1.650657796,1.66433533,1.092218649,0,0,0,0.323260899,0,0.623482984,0.610234736,0.621689039,0.614286429,0.137369915,0.156572369,0.133484591,0.154457878,0.578930881,0.517263756,0.595064536,0.517355825,0.578041915,0.627415315,0.567445858,0.622019079,0.088997854,0.085238045,0.089513139,0.08584962,1.346386188,1.386020287,1.345126473,1.376217379,-0.282045515,-0.227273558,-0.297160374,-0.227074525,0.597750715,0.546901144,0.612101322,0.545061356,0.932147588,0.922852984,0.933484591,0.924322752,6.04415011,6.046452756,6.047015819,6.034460464,1.204849114,1.225443624,1.210185727,1.213850426,0.515111632,0.492114656,0.52580363,0.485590779,0.163120387,0.162171756,0.164822055,0.160012164
161,9,Mcf7,nan,0,0,16,nan,6,1,20240515,75760,127280,1395,1763,1051,1393,1217.444641,1596.216394,8.159111982,87710,0.35246949,310.5811133,1,0.59522313,0.122562358,330.2785749,370.9366523,129.8499134,42.53710214,36.61966685,325.2679648,309.0823876,5.224516333,2787.060279,0.863755558,0.584724041,0.049921808,0.213580215,0.013136425,0.010910501,0.036327251,0.019313129,0.01183689,0.01741689,0.020959823,0.019302924,0.010435183,0.03113102,0.005692033,0.010677184,0.00585207,0.004412308,0.010946658,0.008607456,0.006524567,0.000424332,0.007694854,0.007062424,0.001057625,0.007668661,0.010078146,0.006008464,0.007977331,0.007210321,0.002704663,0,0,0,0,0,0,0,65.50225147,1.896187998,1.298829875,0.37176075,0,0,0,0.173598548,0,0.348502151,0.329633204,0.348069933,0.333410202,0.201794513,0.249112749,0.202534916,0.233290488,0.793856258,0.745412907,0.792764242,0.762187681,0.72786686,0.818764146,0.728859847,0.787799521,0.076712637,0.070240402,0.076499409,0.071737956,2.262091862,2.359980244,2.261641474,2.333562812,-0.436721788,-0.368485031,-0.435086447,-0.388982028,0.847022353,0.809706803,0.845967757,0.822166724,0.899852041,0.879440349,0.899254756,0.88455259,5.451709674,5.452170352,5.453320278,5.447560575,2.055633799,2.092371747,2.055577018,2.093057989,1.756009409,1.707881585,1.752097995,1.728680944,0.489450981,0.489248584,0.488658228,0.490492858
161,10,Mcf7,nan,0,0,16,nan,6,1,20240515,79570,157934,1517,2048,1111,1659,1320.574978,1852.87347,13.05947398,112651,0.83098035,318.2949427,1,0.503818051,0.076572763,458.3629918,523.4539139,102.7861858,32.7727029,27.89265136,322.4559247,254.988143,-38.13872208,3613.619767,0.706340823,0.369745225,0.034456021,0.177700804,0.050651506,0.028991739,0.004781558,0.028414429,0.050871887,0.018007163,0.010993852,0.014455904,0.002597974,0.004486046,0.014123399,0.023096111,0.005303336,0.004171807,0.020644394,0.003224646,0.0019316,0.001957928,0.006053127,0.007033588,0.004162315,0.003807514,0.001044261,0.013429598,0.001364991,0.005766872,0.001101287,0,0,0,0,0,0,0,67.55460315,2.192855783,1.993108483,1.075740997,0.132505869,0,0,0.022139446,0,0.371716112,0.34467897,0.371636521,0.35390337,0.229440832,0.28875576,0.228426264,0.265734633,0.666352829,0.581522129,0.66765266,0.613992637,0.780505746,0.880068847,0.777445511,0.843373055,0.07225885,0.064778986,0.072260012,0.067382335,2.136184886,2.247971402,2.134271152,2.208059713,-0.311594183,-0.226378309,-0.312784331,-0.256601761,0.738550691,0.660791063,0.739429105,0.691336957,0.886247074,0.859761685,0.886287129,0.869587798,5.745123537,5.744634628,5.74775925,5.74265892,1.901065401,1.940595218,1.90231978,1.929653458,1.14590925,1.091273056,1.146197428,1.111102484,0.343837521,0.345007204,0.343655923,0.344209279
161,11,Mcf7,nan,0,0,16,nan,6,1,20240515,19552,33654,1219,1967,1061,1754,1144.691489,1845.5491,9.661056856,25931,0.689713703,157.7795284,1,0.580971058,0.103508344,195.8892478,225.8937803,61.68468205,18.13738703,14.31782106,155.5255942,141.8399143,-14.91411775,1540.68142,0.754001003,0.485209813,0.109868663,0.158881369,0.058099205,0.04294785,0.007204019,0.002240973,0.020015493,0.013060284,0.012062088,0.018740967,0.00740323,0.000498045,0.021267271,0.010127021,0.00229004,0.009727475,0.015101453,0.014861582,0.005342328,0.001415321,0.013141362,0.006696743,0.003146604,0.00174366,0.004292425,0.011051219,0.004459239,0.009055573,0.001600115,0,0,0,0,0,0,0,66.91536549,1.804934192,0.881261053,0.202504445,0,0,0,0,0,0.728947924,0.716864238,0.727886953,0.719859272,0.126755198,0.138305457,0.120531598,0.141816577,0.399835019,0.354574405,0.446807818,0.329205846,0.548770512,0.580391634,0.531206767,0.588347891,0.091285838,0.088942834,0.092229081,0.088797732,1.010210925,1.039062876,1.013320209,1.03288492,-0.142650156,-0.116813012,-0.176333048,-0.101284889,0.379123103,0.347767862,0.421845873,0.323019577,0.937536737,0.931965999,0.939864388,0.931409337,5.983835855,5.983438443,5.988066178,5.982672994,0.880166806,0.897764991,0.891779628,0.886449047,0.295645981,0.290265885,0.31523594,0.281015303,0.105600295,0.107142835,0.108941884,0.10570797
162,1,Mcf7,nan,0,0,17,nan,6,1,20240515,20220,29548,1205,472,1039,294,1120.977003,385.4496044,2.684639162,22469,0.573977182,160.4521848,1,0.684310275,0.372489538,179.1107771,188.4807682,65.94694838,21.50798368,18.24828759,154.1688473,146.6686737,-44.43660927,825.920923,0.899906538,0.720258926,0.063105329,0.169290019,0.051723325,0.009247884,0.01454,0.048890165,0.00628917,0.007353905,0.021127069,0.007899383,0.007692113,0.004771894,0.01377187,0.00557816,0.00912445,0.010142702,0.002892511,0.008861117,0.006597106,0.005166923,0.008897889,0.008422894,0.009198456,0.003569763,0.007010607,0.00623457,0.005316074,0.00408567,0.00357307,0,0,0,0,1.247013536,0.150592522,0.515377595,47.96781721,5.011887622,4.79683356,3.342964527,0,0,0,0,0,0.142198116,0.119828746,0.137708637,0.12881669,0.531824248,0.815179969,0.559466393,0.687483764,0.655982699,0.476243854,0.63888733,0.555138237,1.14961585,1.354766597,1.169194895,1.272846654,0.044755277,0.037937027,0.043810814,0.040461583,3.272138433,3.499133865,3.309450397,3.410095751,-0.226902937,-0.108083458,-0.207678959,-0.150423683,0.753124079,0.574063563,0.731825735,0.652489507,0.770860281,0.703789929,0.760841457,0.731449057,6.27846217,6.264110589,6.272652642,6.275783239,2.679142585,2.632218482,2.682593816,2.651772221,2.560021698,2.297642571,2.539103328,2.403291036,0.772961487,0.778205635,0.77464243,0.7726937
